new_id,previous_context,main_tweet,posterior_context
154890,"[context] [user12222]: I'm deeply saddened to hear that an Alberta health-care worker has passed away as a result of COVID-19. I want to extend my condolences to this person's family, friends, loved ones and colleagues at this difficult time. 1/3 
  [context] [user74683]: @user @user You announcing this after months of stabbing health care workers in the back is completely disgusting. You do NOT care about health care workers! Your empty words offer no sympathy. It's time for you to resign and crawl back into your hole of shame. #FiretheUCP 
  ","[main_tweet] [user25966]: @user @user @user most of us do not want an untested gmo dna altering vax. what we do want is an informed public with options.... we want ivermectin and hydroxychloroquine which is banned in white countries, it actually saves lives .. why r they targeting us. this isnt about covid. great reset 
 ",
80799,"[context] [user12222]: I'm deeply saddened to hear that an Alberta health-care worker has passed away as a result of COVID-19. I want to extend my condolences to this person's family, friends, loved ones and colleagues at this difficult time. 1/3 
  [context] [user81747]: @user Are you really sad or just greatful that it will be one less person you will lay off post covid? You should resign .....btw...how was YOUR holiday? 
  ","[main_tweet] [user25966]: @user @user theres no post covid. its not about covid. its about the great reset. most of us do not want an untested gmo dna altering vax. We want an informed public with options.... we want ivermectin and hydroxychloroquine which is banned in white countries, it actually saves lives .. 
 ",
66102,"[context] [user64351]: @user @user With the cuts you have made in healthcare during a pandemic and the almost useless roll out of the vaccines, these are hollow, useless words. #ResignKenney 
  [context] [user5453]: @user @user @user We have the best vaccine rollout in Canada ! Just not enough. That's on Trudeau 
  ","[main_tweet] [user25966]: @user @user ... @user most of us do not want an untested gmo dna altering vax. We want an informed public with options.... we want ivermectin and hydroxychloroquine which is banned in white countries, it actually saves lives .. why r they targeting us. this isnt about covid. its about the great reset 
 ",
24833,,"[main_tweet] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
 "," [context] [user130094]: I did say this Ivermectin is proven to kill Covid kodwa ke sthule siyabuka. 
  [context] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
  [context] [user104461]: @user @user Probably not since even the manufacturer states that it is not approved for humans and there is no clinical trail evidence to justify its use. 
  [context] [user98025]: Iyo! These doctors are pleading with Cyril Ramaphosa to urgently approved drugs 💉 used on animals to Covid 19 patients. 
  [context] [user38094]: @user Ivermectin is used on humans too. It's on the WHO essential medicines list for treating parasites. They want him to approve it for covid treatment. 
  [context] [user24208]: I have had family members get cured from Covid by using this. It really works but SAHPRA are a bunch of thieves denying us life. 
 "
232062,"[context] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
  ","[main_tweet] [user130094]: I did say this Ivermectin is proven to kill Covid kodwa ke sthule siyabuka. 
 "," [context] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
  [context] [user98025]: Iyo! These doctors are pleading with Cyril Ramaphosa to urgently approved drugs 💉 used on animals to Covid 19 patients. 
  [context] [user24208]: I have had family members get cured from Covid by using this. It really works but SAHPRA are a bunch of thieves denying us life. 
 "
66825,"[context] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
  [context] [user130094]: I did say this Ivermectin is proven to kill Covid kodwa ke sthule siyabuka. 
  ","[main_tweet] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
 "," [context] [user104461]: @user @user Probably not since even the manufacturer states that it is not approved for humans and there is no clinical trail evidence to justify its use. 
  [context] [user98025]: Iyo! These doctors are pleading with Cyril Ramaphosa to urgently approved drugs 💉 used on animals to Covid 19 patients. 
  [context] [user24208]: I have had family members get cured from Covid by using this. It really works but SAHPRA are a bunch of thieves denying us life. 
  [context] [user125817]: @user @user @user They have very good reason to cover themselves legally in this way. It's completely understandable that they've done this. However, Ivermectin is used in humans for other reasons, with few side effects, and numerous studies are showing it is quite effective against COVID-19. 
 "
119881,"[context] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
  [context] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
  ","[main_tweet] [user104461]: @user @user Probably not since even the manufacturer states that it is not approved for humans and there is no clinical trail evidence to justify its use. 
 "," [context] [user125817]: @user @user @user They have very good reason to cover themselves legally in this way. It's completely understandable that they've done this. However, Ivermectin is used in humans for other reasons, with few side effects, and numerous studies are showing it is quite effective against COVID-19. 
 "
255852,"[context] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
  [context] [user130094]: I did say this Ivermectin is proven to kill Covid kodwa ke sthule siyabuka. 
  [context] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
  ","[main_tweet] [user98025]: Iyo! These doctors are pleading with Cyril Ramaphosa to urgently approved drugs 💉 used on animals to Covid 19 patients. 
 "," [context] [user38094]: @user Ivermectin is used on humans too. It's on the WHO essential medicines list for treating parasites. They want him to approve it for covid treatment. 
  [context] [user24208]: I have had family members get cured from Covid by using this. It really works but SAHPRA are a bunch of thieves denying us life. 
 "
41480,"[context] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
  [context] [user98025]: Iyo! These doctors are pleading with Cyril Ramaphosa to urgently approved drugs 💉 used on animals to Covid 19 patients. 
  ","[main_tweet] [user38094]: @user Ivermectin is used on humans too. It's on the WHO essential medicines list for treating parasites. They want him to approve it for covid treatment. 
 ",
233447,"[context] [user38094]: 'Mr President, people are dying': Doctors plead with Ramaphosa to review Ivermectin 
  [context] [user130094]: I did say this Ivermectin is proven to kill Covid kodwa ke sthule siyabuka. 
  [context] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
  [context] [user98025]: Iyo! These doctors are pleading with Cyril Ramaphosa to urgently approved drugs 💉 used on animals to Covid 19 patients. 
  ","[main_tweet] [user24208]: I have had family members get cured from Covid by using this. It really works but SAHPRA are a bunch of thieves denying us life. 
 ",
166778,"[context] [user46034]: @user They are working feverishly to score a deal for the anc elite. Once the deal is done the product will be deemed God sent at an astronomical price to fill the elite deep pockets. 
  [context] [user104461]: @user @user Probably not since even the manufacturer states that it is not approved for humans and there is no clinical trail evidence to justify its use. 
  ","[main_tweet] [user125817]: @user @user @user They have very good reason to cover themselves legally in this way. It's completely understandable that they've done this. However, Ivermectin is used in humans for other reasons, with few side effects, and numerous studies are showing it is quite effective against COVID-19. 
 ",
317352,,"[main_tweet] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
 "," [context] [user22702]: @user You mean the plan that's already in place? 
  [context] [user11178]: @user @user Testing isn't free. For everyone so idk what you're talking about but. When Biden is in office everything will be available to everyone not just a money making scheme by trump and his minions. Trump didn't tell us about this virus because he moving stocks around to benefit him 
  [context] [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
  [context] [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
  [context] [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
  [context] [user93002]: Um. That's what @user has already done. And now both Pfizer and Moderna have vaccines ready to go in less time than it took you to get out of the presidential race. 
 "
78890,"[context] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
  ","[main_tweet] [user22702]: @user You mean the plan that's already in place? 
 "," [context] [user11178]: @user @user Testing isn't free. For everyone so idk what you're talking about but. When Biden is in office everything will be available to everyone not just a money making scheme by trump and his minions. Trump didn't tell us about this virus because he moving stocks around to benefit him 
  [context] [user130146]: @user @user @user By time Biden is in Office Moderna and Pfizer will have a vaccine out that will have at least helped some of these cases and they will be in process of getting the public vaccine and whose plan was this? Not Biden-Harris they will have not done anything for Covid bythey in office 
  [context] [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
  [context] [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
  [context] [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
 "
41713,"[context] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
  [context] [user22702]: @user You mean the plan that's already in place? 
  ","[main_tweet] [user11178]: @user @user Testing isn't free. For everyone so idk what you're talking about but. When Biden is in office everything will be available to everyone not just a money making scheme by trump and his minions. Trump didn't tell us about this virus because he moving stocks around to benefit him 
 "," [context] [user130146]: @user @user @user By time Biden is in Office Moderna and Pfizer will have a vaccine out that will have at least helped some of these cases and they will be in process of getting the public vaccine and whose plan was this? Not Biden-Harris they will have not done anything for Covid bythey in office 
 "
139396,"[context] [user22702]: @user You mean the plan that's already in place? 
  [context] [user11178]: @user @user Testing isn't free. For everyone so idk what you're talking about but. When Biden is in office everything will be available to everyone not just a money making scheme by trump and his minions. Trump didn't tell us about this virus because he moving stocks around to benefit him 
  ","[main_tweet] [user130146]: @user @user @user By time Biden is in Office Moderna and Pfizer will have a vaccine out that will have at least helped some of these cases and they will be in process of getting the public vaccine and whose plan was this? Not Biden-Harris they will have not done anything for Covid bythey in office 
 ",
78862,"[context] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
  [context] [user22702]: @user You mean the plan that's already in place? 
  ","[main_tweet] [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
 "," [context] [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
  [context] [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
  [context] [user93002]: Um. That's what @user has already done. And now both Pfizer and Moderna have vaccines ready to go in less time than it took you to get out of the presidential race. 
 "
231440,"[context] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
  [context] [user22702]: @user You mean the plan that's already in place? 
  [context] [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
  ","[main_tweet] [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
 "," [context] [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
  [context] [user93002]: Um. That's what @user has already done. And now both Pfizer and Moderna have vaccines ready to go in less time than it took you to get out of the presidential race. 
 "
258862,"[context] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
  [context] [user22702]: @user You mean the plan that's already in place? 
  [context] [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
  [context] [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
  ","[main_tweet] [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
 "," [context] [user93002]: Um. That's what @user has already done. And now both Pfizer and Moderna have vaccines ready to go in less time than it took you to get out of the presidential race. 
 "
346796,"[context] [user82088]: The Biden-Harris administration will get COVID-19 under control by listening to the experts, implementing nationwide testing and tracing, and ensuring vaccines are safe and free for all. 
  [context] [user22702]: @user You mean the plan that's already in place? 
  [context] [user10059]: @user @user There are three critical important issues that @user must do to safeguard all Americans. 1) must demand today that Pfizer and Moderna mass produced the vaccines for Covid in The USA. 2) Every American must get at least one share of each company given tax money. TRUMP gave 
  [context] [user38412]: I believe that's already being done. Unless of course you don't recognize Pfizer, AstraZeneca, Eli-Lilly, Johnson and Johnson or Moderna as legitimate pharmaceutical manufacturers of COVID-19 vaccines. 
  [context] [user82066]: Kamala Harris- Wow. That is so sweet!! Unfortunately for you, Trump has already made good on his promise to deliver a COVID19 vaccine by the end of of the year. We now have two (2) COV19 vaccines - one from Pfizer, and the other from Moderna 
  ","[main_tweet] [user93002]: Um. That's what @user has already done. And now both Pfizer and Moderna have vaccines ready to go in less time than it took you to get out of the presidential race. 
 ",
330083,,"[main_tweet] [user135736]: There's two paths to take here: to plan and to plod, OR to sell you quick fixes that make me your God! That's MY way to lead you all out of this mess! If the bleach doesn't work, then the Kool-Aid is next! #BLEACH #DisinfectantDonnie @user #COVIDIOTS #coronavirus 
 ",
213931,,"[main_tweet] [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
 "," [context] [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
  [context] [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
  [context] [user108103]: Still don't understand why we would not want to to part of this???? 
  [context] [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
  [context] [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 "
281241,"[context] [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
  ","[main_tweet] [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
 "," [context] [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
  [context] [user108103]: Still don't understand why we would not want to to part of this???? 
  [context] [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
  [context] [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 "
335936,"[context] [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
  [context] [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
  ","[main_tweet] [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
 "," [context] [user108103]: Still don't understand why we would not want to to part of this???? 
  [context] [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
  [context] [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 "
310903,"[context] [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
  [context] [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
  [context] [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
  ","[main_tweet] [user108103]: Still don't understand why we would not want to to part of this???? 
 "," [context] [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
  [context] [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 "
232601,"[context] [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
  [context] [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
  [context] [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
  [context] [user108103]: Still don't understand why we would not want to to part of this???? 
  ","[main_tweet] [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
 "," [context] [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 "
171351,"[context] [user128886]: First Pfizer and now Moderna... Innovative research and development on Covid vaccines and medication offers hope for a better 2021. But let's not forget the broader picture: quality health systems and EU cooperation on crisis containment will still be needed later ! #EU4Health 
  [context] [user60284]: No, first was Sputnik V by Russia who would've sold the vaccine at cost. EU isn't for health it's for profits. 
  [context] [user74318]: This is why the EU/UK working together especially now is so so important and pivital to saving lives ! 
  [context] [user108103]: Still don't understand why we would not want to to part of this???? 
  [context] [user118358]: I dont understand why these pharmaceutical companies dont band together instead of competing to have the best one like its a fucking russia usa space race 
  ","[main_tweet] [user7152]: Actually first there was Sputnik, but logic and facts are not something anyone would expect from the likes of verhofstadtdtdtdt😚 Oh and as for that ""EU cooperation"" 
 ",
380460,,"[main_tweet] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
 "," [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  [context] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 "
261151,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  ","[main_tweet] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
 "," [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  [context] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 "
266618,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  ","[main_tweet] [user97316]: Meaning they CURRENTLY have 20 million vials? 
 "," [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  [context] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 "
185633,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  ","[main_tweet] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
 "," [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  [context] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 "
356562,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  ","[main_tweet] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
 "," [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  [context] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 "
307228,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  ","[main_tweet] [user15498]: So presidents family and gop and family are the only ones who count right? 
 "," [context] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 "
251890,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  ","[main_tweet] [user38065]: It's going to take about 1/2 a year as there's others with vaccines & in the next few weeks they will also report their success but either way it's 6-8months 
 ",
173665,"[context] [user64657]: 💉 There are 330 million Americans to vaccinate against COVID. Moderna says it has 20 million vials. If each person needs 2 doses of the vaccine, that means only 10 million will get this vaccine. Let's be realistic. It's going to take another year to get all Americans vaccinated 
  [context] [user113189]: Let's be real about a covid vaccine. It will first be given to rich people and people in power. 
  [context] [user97316]: Meaning they CURRENTLY have 20 million vials? 
  [context] [user59527]: Besides which there are delivery issues... From what I understand, Moderna's vaccine needs to be delivered at extremely low temperatures. Who has those kinds of facilities? Not everyone..... 
  [context] [user34485]: What I've been saying...optimistically speaking August of next year 2021... 
  [context] [user15498]: So presidents family and gop and family are the only ones who count right? 
  ","[main_tweet] [user38065]: Also we don't need All vaccinated right away we need some because they more people that can't get it,that's more people that can't spread it & that's let's people getting it .. 
 ",
203472,,"[main_tweet] [user129257]: Doctors break their gag order and declare the cure for COVID19. #hHydroxychloroquine & #Azithromycin & #Zinc 
 "," [context] [user123320]: Just finished a great meeting with Vice President Mike Pence and his Chief of Staff. We are doing everything to restore the power of medicine back to doctors. Doctors everywhere should be able to prescribe Hydroxychloroquine without repercussions or obstruction. 
  [context] [user590]: @user They do. Some hospitals they work for give them the choices - zinc in combination with either azithromycin or doxycycline in a higher risk COVID-19 positive. We live in the Internet age. But do doctors advise pts on the risks? Not, from my exp. It is either MA or Pharmacist. 
  [context] [user135511]: @user Hydroxychloroquine doesn't work for SARS-CoV-2 No large randomized controlled trial has shown that it works. Two papers last week in Nature showed that HCQ is unlikely to act as an antiviral against SARS-CoV-2. The studies that have shown it ""works"" are small or observational. 
  [context] [user132816]: The same people who chanted #BlackLivesMatter are now questioning a black woman's medical credentials because she got her medical degree from Nigeria. Where did they get theirs? 
 "
257932,"[context] [user129257]: Doctors break their gag order and declare the cure for COVID19. #hHydroxychloroquine & #Azithromycin & #Zinc 
  ","[main_tweet] [user123320]: Just finished a great meeting with Vice President Mike Pence and his Chief of Staff. We are doing everything to restore the power of medicine back to doctors. Doctors everywhere should be able to prescribe Hydroxychloroquine without repercussions or obstruction. 
 "," [context] [user590]: @user They do. Some hospitals they work for give them the choices - zinc in combination with either azithromycin or doxycycline in a higher risk COVID-19 positive. We live in the Internet age. But do doctors advise pts on the risks? Not, from my exp. It is either MA or Pharmacist. 
  [context] [user135511]: @user Hydroxychloroquine doesn't work for SARS-CoV-2 No large randomized controlled trial has shown that it works. Two papers last week in Nature showed that HCQ is unlikely to act as an antiviral against SARS-CoV-2. The studies that have shown it ""works"" are small or observational. 
  [context] [user132816]: The same people who chanted #BlackLivesMatter are now questioning a black woman's medical credentials because she got her medical degree from Nigeria. Where did they get theirs? 
  [context] [user80485]: No, entire countries are saving thousands using Hydroxychloroquine zinc and Azithromycin. The results are pouring in but they are not reaching us because they are being censored. Please let me know if you see this. Anybody. 
 "
74872,"[context] [user129257]: Doctors break their gag order and declare the cure for COVID19. #hHydroxychloroquine & #Azithromycin & #Zinc 
  [context] [user123320]: Just finished a great meeting with Vice President Mike Pence and his Chief of Staff. We are doing everything to restore the power of medicine back to doctors. Doctors everywhere should be able to prescribe Hydroxychloroquine without repercussions or obstruction. 
  ","[main_tweet] [user590]: @user They do. Some hospitals they work for give them the choices - zinc in combination with either azithromycin or doxycycline in a higher risk COVID-19 positive. We live in the Internet age. But do doctors advise pts on the risks? Not, from my exp. It is either MA or Pharmacist. 
 "," [context] [user135511]: @user Hydroxychloroquine doesn't work for SARS-CoV-2 No large randomized controlled trial has shown that it works. Two papers last week in Nature showed that HCQ is unlikely to act as an antiviral against SARS-CoV-2. The studies that have shown it ""works"" are small or observational. 
 "
