new_id,previous_context,main_tweet,posterior_context
379857,"[context] Why do you think Trump FIRED Esper !?  [context] Or, for a nation-state with a more advanced biological weapons program, this virus could be given enhanced characteristics."" And it could be spread using easily accessible tools like a fogger or a spray bottle, he said.  ", 🎯 Because he lost the election while covering up the PENTAGON OPERATION !! ," [context] ""Another former administration official said that a hostile actor wishing to weaponize the novel coronavirus likely would not manipulate the virus itself, as that would leave a signature."" 👉 LIE!!👉 BARIC ""NO FINGERPRINTS"" statement !! "
274332,," More than 17.5 million people have now had their first dose; that's more than 1 in 3 adults in the UK. I want to see the rollout go further and faster in the coming weeks, so we are now aiming to offer a jab to every adult by the end of July. ", [context] @BorisJohnson Why are you ignoring Hydrochloroquine and Ivermectin both safe whereas this jab you're forcing through fear 4 people 2 take is a experimental cocktail of unknown agents whose short medium longterm effects you've no idea you're prepared2risk life when there're safe alternatives  [context]  SO THIS IS YOUR INTENTION IS IT???? START WITH YOUR OWN FAMILY THEN! THE CURE FOR COVID IS THE ZIVERDO KIT WITH IVERMECTIN FROM INDIA. INDIAN GOVERNMENT IS GIVING IT FREE TO THEIR CITIZENS ---- NOT VACCINES ----- DO YOUR FKG HOME WORK!  [context] @BorisJohnson SO THIS IS YOUR INTENTION IS IT???? START WITH YOUR OWN FAMILY THEN! THE CURE FOR COVID IS THE ZIVERDO KIT WITH IVERMECTIN FROM INDIA. INDIAN GOVERNMENT IS GIVING IT FREE TO THEIR CITIZENS ---- NOT VACCINES ----- DO YOUR FKG HOME WORK!  [context] @BorisJohnson In august scientists proved the drug ivermectin to be more effective in curing Covid than the 💉. Our scumbag government choose to ignore this info and continue seriously harming the population with 💉 which doesn't even protect you! #Tyranny #mediaNonces #Ivermectin #vaccines 
323077,"[context] I sit here and debate writing this. Am I looking for validation? Dare I even post? How many people am I gonna piss off? Am I just screaming into the void? Should I just go out and start licking door handles and toilet seats and get it over with?  [context] Trying to be safe, flatten the curve. Protect our parents and coworkers who we must interact with. Do the right thing. Been made fun of when I tell people I wipe down anything that comes in the house with bleach. Groceries, mail, packages. The news says that's not necessary.  "," The family and I have been home for months, remote work as much as possible, and one of us ventures out when necessary for work or supplies, and consolidate those trips, masked, of course. Basically avoiding everyone. ",
184763,[context] If you are wondering why no government is promoting 1) #vitaminD 2) early treatment of the high-risk population 3) effective medication such as #HCQ or #Ivermectin 4) updating the treatment protocols based on emerging evidence leaving a void for many doctor groups to fill 1/n  ," Basically if we had alternative treatments for covid which we do, then emergency use for a vaccine wouldnt be needed. No money for the pharmaceutical industry. This is why govs choose to ignore this. 👇 ",
184996,"[context] Top right-wing media figures rally around ""demon sperm"" doc  ", Because doubling down on stupidity has paid off so far. , [context] @WayneWolder This is a PSA for all the imbeciles stupid enough to believe DT. Do NOT drink bleach or cleaning products. Hydroxychloriquin does not cure COVID 19. Russia undermines the US and is not an ally. He believes a wacko Dr and not our own health experts. Do NOT continue believing him! 
320287,[context] 'Thousands gather in DC for pro-Trump demonstrations as city braces for clashes'  ," The Supreme Court's abdication of its duty has not convinced anyone... like we said, it appears as a donkey To see how silly it is, consider... that a federal union of States has no place for States to raise any issue of political or Federal concern in a legalist manner ", [context] 'It's not 2000 anymore: President Trump's rejection of election sets rocky landscape for President-elect Biden' 
347057,"[context] Europe's No.1 #Covid hotspot, #Serbia does indeed bring in new restrictions, but they eschew the ""simple to follow"" mantra and some will argue they're not tough enough. All shopping malls + bars/restaurants/cinemas/gyms can open to 5pm weekdays but must close all weekend.  "," Unexpected bad day for #Greece with an increase in both #Covid19 cases and deaths. 111 fatalities is the 2nd worst daily death toll recorded in Greece. While after a string of big drops in new cases, today there are 2,199, almost 70 higher than last Tuesday, but I suspect a blip "," [context] Europe's most infected (4m+ pop) AD/M @ 17:00 Tue Infections⬇ SRB top, HUN up from 7 to 3 1 #Serbia 825 2 #Croatia 812 3 #Hungary 580 4 #Sweden 503 5 #Austria 488 6 #Portugal 445 7 #Switz 434 8 #Bulgaria 419 9 #Italy 392 10 #Romanis 362 --- 17 #UK 222 "
15648,"[context] #INDvENG 100 up for England in the 44th over. England- 100/2 (43.3) (Sibley 39*, Root 22*) #ENGvIND #INDvsENG #testcricket #testmatch #Chepauk  "," #INDvENG Root and Sibley are looking solid in the middle. Hard work for Kohli and co. England- 103/2 (45) (Sibley 40*, Root 24*) #ENGvIND #INDvsENG #testcricket #testmatch #Chepauk ", [context] #INDvENG Brilliant partnership between Root and Sibley. It is now 50 of 135 balls. #ENGvIND #INDvsENG #testcricket #testmatch #Chepauk 
68730,[context] How to grief  [context] @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 27😇k5. #SaneCOVIDAngstRussicans😷 Methinks #LousyGrayHam 👀👇📼 & decided not take a🎢2 #FederalistRepubliKKKonServeItAllism's #EvilgelicalRapture ~ As a #COVIDeadWarrior cuz he'd not B able 2enjoy his #GreedyOpportunisticProfiteering booty. <THREAD⏬>  , @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 27😇k6. #SaneCOVIDAngstRussicans😷 I🤔👇was 1of #PutinsWHInstallrdIllegitimateIgnoramus' most moving wore🕛 prezzeedenshoal speeches ~ #Pragmatic #Aspirational Rallying his #COVIDeathWarriors B4 his re-election battle. 🙌Cue🎵 #4Me2LiveIMustLetUDie🎶🙌 , [context] @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLaurie @Sand628Sandy @ClaudiaWolfgang @3guylink @robinandriver @AmanirenaK @reevynap @media_auntie @djjeew @thebigotbasher @BJSquirrel @brianoloughlin9 @impinkestgirl @bjk420 @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @holachola 27😇k7. #SaneCOVIDAngstRussicans😷 As #MoscowMitch 🗣: #ShitHoleDonKKKon's ionic in the lead role of #FederalistRepubliKKKonServeItAllism's #DeludedDespot ~ Best installed #DuplicitousDistraction 4their #GrabbingOfPower #GravelyOdiousPoliTricks <THREAD⏬> 
212385,"[context] In the last 7 days: 💉Almost 600,000 people vaccinated in the US in 1 week; 0 deaths; 1 observed in the hospital & released out of an abundance of caution after an allergic reaction 🦠Versus > 120k hospitalized (many of whom will have #LongCovid) & 20k deaths from #covid19 🤔  ", Fact check: false as false can be. I can point to multiple hospitalizations based only on news stories. ,
349440,"[context] In the meantime, Bienzle said, pet owners infected with COVID-19 should isolate themselves. ""There is sufficient evidence from multiple studies, including ours, to recommend that SARS-CoV-2 infected persons should isolate from people and animals,"" she said.  "," Virus RNA, identical genomes in cats 👉 researchers in Hong Kong tested the respiratory and fecal samples of 50 🐈 from COVID-19infected households or their close contacts for coronavirus RNA from Feb 11 to Aug 11. "," [context] 6 of the 50 🐈 (12%) tested positive for SARS-CoV-2 RNA on RT-PCR, and 🦠 genomes from 1 owner-and-cat pair were identical. All 🐈 were asymptomatic but had lung abnormalities similar to those of infected humans. The researchers were unable to grow the 🦠 on cell culture. "
296973,," REAL doctors heal! The Use of Zinc, Hydroxychloroquine, and Azithromycin are Associated with Less Death in COVID-19 Patients, a New Study Finds ", [context] Daily Reminder for @GavinNewsom @CAPublicHealth Stop killing people! Release your hold on #HCQ NOW!!! 
296296,," Q. Key content asset to outlive COVID-19? A. ""Gamification"" - @iRachelBrill @BleacherReport 👇 #SPInsider #SportsBiz #Content ",
325485,," The opposition is insisting it will hold a few more of what it calls 'Big Power Shows' in different provincial cities, and then come and camp in Islamabad... ", [context] The new Interior Minister was naturally offering some dialogue... 
29092,, ...and here they go: Conservative radio host agrees with caller that vaping bleach might cure COVID-19: 'You're not crazy' , [context] @MingGao26 Like this conservative radio nutcase  [context] I want the number of bleach vaping deaths to be on a running chyron on every TV channel.  [context] That didn't take long  [context] Inducing renal failure to own the libs...  [context] I bet it's even more effective if you mix it with ammonia.* *Don't fucking do that.  [context] Are they fcking serious? 
176525,"[context] Spend 2 minutes and listen to this frontline doctor who testified at our hearing today about why early COVID treatment is key. ""We are tired. I can't keep doing this. I can't be traumatized by caring for patients when I know they could have been saved with early treatment.""  [context] @epigwhisp #IVERMECTINE cures Covid And can be used as a preventive as Well. Totally safe. Watch this till the end. Why is no one talking about this ....  ", And theres this Dr Pierre Korby At acrecentvCongressiknal Hearing begging almost that the FDA do their duty and peer review #Invermectin research so he can help save lives. ,
231334,, I ask myself that every morning. 🤔 Can I blame weird green smoothies? , [context] @devisridhar This is amazing 😂 @devisridhar has demonstrated during this pandemic to be not only one of the finest academics in Scotland but also an amazing communicator that is able to respond to hatred with humour and kindness. 
118815,," @blogzondernaam @tijd @italbers Ivermectin is 100% prevention and cure for Covid without the risk. And it is FDA approved. Watch the US Senate Hearing Dec.9 with Dr. Pierre Tory, Pulmonary Disease expert, Internal Medicine and Professor of Medicine. ",
151261,, @realDonaldTrump I cannot wait to cast my ballot for President Trump. I'm registered to vote. I know my polling location. I am empowered. ," [context] @ScottPresler @realDonaldTrump You forgot ""I'm in the cult.hail supreme leader trump.i will survive covid because I drank the bleach koolaid "" "
380990,, 📢NEW COMMENTARY: Is #Ivermectin ready to be part of a public health policy for #COVID19 prophylaxis? #openaccess 👉 ,
183604,, BREAKING: Germany Bans Coronavirus Protest ," [context] Germany bans 8/29 protest because there were too many people ,not far right extremists, regular people, at the protests last time. "
367194,[context] @roccogalatilaw @roccogalatilaw Can you share sources? Thank you Mr. Galati  ," Yes. Read Dr. Denis Rancourt, PhD, ""Why masks don't work"", April 2, 2020. This is a comprehensive article reviewing the scientific and medical literature. He is from Ottawa. ",
318248,[context] The Executive Group is withholding its final opinion until the comprehensive review of the evidence is available for consideration. The aim is to have this review conducted by mid-June. #COVID19  ," The Executive Group is an independent group that is part of the governance framework of the trial with senior experts from participating countries, a representative of the Data Safety Monitoring Committee & a representative of WHO #COVID19 "," [context] The Solidarity Trial is an international clinical trial to help find an effective treatment for #COVID19, launched by WHO and partners. It is hoped that one or more of the treatments under trial will result in improving clinical outcomes in COVID-19 patients and save lives "
358273,, What this guy says is insane but he's probably a propagandist who pretends to be insane. ," [context] CCP is not taking over the world; they're fully integrated w/the world's ruling class. Chinese working class is targeted just as much, if not more, by their ruling elites. It's class war, not China taking over the world by deceit or blackmail or force. "
152467,, @realDonaldTrump Who else agrees trump is the best President ever? , [context] @imRohanbakshi @realDonaldTrump Not even his wig. Just himself but... He also believed drinking bleach could cure coronavirus.  [context] @imRohanbakshi @realDonaldTrump DONALD TRUMP IS GREAT: great for covid great for deaths great for 15% unemployment great for putin great for lDlOT magas great for bleach great for NY jail tax evasion charges great for Alzheimer tests great for stone traitor great for portland kidnapping great for rapists 
249312,"[context] In his letter, Mark Grenon told Trump that chlorine dioxidea powerful bleach that can have fatal side-effects when drunkis ""a wonderful detox that can kill 99% of the pathogens in the body"". He added that it ""can rid the body of Covid-19"". #Covidiot  "," Is this the ""new information* he was ""digesting,"" Dr. Birx? ",
135394,, @jimbo_mr @JordanSchachtel Only if I know I'm going to be within very close contact (touching distance) to groups of others. Outside is safER because aerosols evaporate/dissipate faster but not 100%. Any cough or sneeze can really propel that water vapor even outside. ," [context] @SpicyKeo @jimbo_mr @JordanSchachtel So this entire thread is built on fact that most people catching covid, are mask wearing. It has to be postulated. Maybe masks aren't a good thing? Kinda like post-menopausal estrogen... after we found out we were causing breast cancer. Assumption can be a grave error. "
68186,"[context] Reading the accounts of people suffering from ME/Chronic Fatigue Syndrome makes me aware of: 1. how neglected this area of medicine is. 2. strong similarities with some symptoms of Long Covid. It seems a massive, global research drive into post-viral syndromes is urgently needed.  ", @GeorgeMonbiot Ivermectin showing promise treating 'Long Covid' - let's hope it helps ME/Chronic Fatigue Syndrome too (assuming ivermectin isn't being deliberately blocked still). ," [context] @deepgreendude Any links/papers I could see? Thanks  [context] @deepgreendude @GeorgeMonbiot Please please please let's wait for evidence before making claims like ""shows promise treating Long Covid"" There are very few RCTs of ivermectin in the public domain. AFAIK they are focused on treatment of acute Covid, not post-viral fatigue. "
179699,," Around 1 in 3 people with #COVID19 don't have any symptoms. Londoners, we need your help. Please stay at home as much as possible to stop the spread of the virus and help save lives. ", [context] @NHSEnglandLDN @MattHancock We came across in April last year about the drug ivermectin to treat coronavirus and it has received lots of attention. A positive U.K. trial report has been leaked recently. but govt is quiet. 
30264,, .@gregggonsalves & Fatima Hassan (@HealthJusticeIn) discuss similarities in lack of access to #HIV treatment & #COVID19 vaccines in low- & middle-income countries. #CROI2021 ," [context] @LizHIVHep @HealthJusticeIn @gregggonsalves The Covid-19 pandemic could be stopped but greed, power and profits take precedence over saving lives. "
106523,"[context] Here's where we are. The world's top experts on #ivermectin @EvidenceLimited, @DrAndrewHill & the FLCCCare all ringing the bell for global use of IVM to save lives and quell the pandemic. Any further delay will prolong this plague.  [context] Video of some of the #Messages4Assange I received+wrote in the sand today,will do some more next week please Join #TeamAssange by doing whatever u can to FreeAssangeNOW please put up #YellowRibbons4Assange everywhere u can or send me #Messages4Assange #WeAreAllAssange ✊🙏❤🎗🎗  "," @TRUMANHUMAN2020 Covid19 pandemic could be stopped but greed, power and profits take precedence over saving lives. It appears the scientists and doctors are scavenging for research funding and hence the fervent support for vaccines without long term data on side effects. ",
323835,"[context] a process that ensures the left foot does not twist*... is so astonishing that each bird can handle dozens of hunters per second... The problem, and this was the flaw in the plan: the King of Kings, As'huadazes, did not envisage a huge human population!  "," The human population was only a few hundreds strong at that time, and as hunting, and the actual overstretch was a rare event, seen only in the fittest hunters when they made a mistake in extension... it was clear to him that the Snitch would only act in a dozen cases per year... "," [context] If the human hunting population increased to thousands, or even hundreds of thousands, then a serious problem could arise But the fix cannot be changed.. as the white-eye had been given access to deep electric fields, and other changes are built on top in our mind development "
59526,"[context] The science is a truth-teller. Ivermectin saves lives from COVID-19. The world's top medical experts on ivermectin are pleading to be heard. Are you listening?  [context] ""The enemy""? When did opposition parties in Parliament become our enemies? Rule 2.1 of the ANC Constitution, under Aims and Objectives: To unite ALL the people of South Africa...  "," @Derek_Hanekom The Covid-19 pandemic could be stopped but greed, power and profits take precedence over saving lives. ",
83066,"[context] The reality is that #COVID is twice as deadly for Black & Brown New Yorkers. That's why we're opening ""pop-up"" #vaccine sites across NYS to equitably serve communities of color as a protective shield. Opened a site at St. John Baptist Church in Buffalo's East Site. #VaccinateNY  ", @LtGovHochulNY @Bob2A1959NYC Well done !!! ," [context] @Csdk1111 @LtGovHochulNY @Bob2A1959NYC Before taking potentially FATAL vaccines, watch this censored documentary and see how they have had patents on Coronavirus since 2003 and did a ""simulation"" which mirrored exactly what would happen weeks before it did! Thanks for listening. "
132332,[context] going to strangle rudy jaenisch metaphorically ofc  ," @halvorz Honestly given how much attention these theories about the mRNA vaccines have gotten, we should be very glad Inovio's DNA vaccine didn't end up as the frontrunner "," [context] @JustForReading9 @halvorz You should look into how the adenoviral vaccines (AstraZeneca, Sputnik-V, Sinovac, J&J) work.... "
118457,[context] What is the point of the vaccine if we still cant get back to normal?  , @berniespofforth Should be looking at Ivermectin. WHO - looks like Ivermectin could beat the vaccine easily on mortality. WHO-sponsored review of ivermectin trials indicates 83% reduction in covid mortality. ,
196869,, Coronavirus infections in South Africa are slowly starting to increase. | @BrandtKev ,
24824,"[context] of coronavirus funnily, at a fairly young age, and there have been a few assassination attempts on the new PM etc... and the chaos continues, with fighting now breaking out in the main port city, Port Sudan...  ", 'More tribal clashes in Sudanese city; death toll at 25' ," [context] Like we said, it will take some time to sort this mess out (unfortunately, the Kish there are a small group, and were using losers...) "
217997,, Germany reports highest daily COVID cases for two months why r u not saving lives w #ivermectin? Why r u letting people die? There is no reason 2 withhold this ANTIPARASITE CHEAP DRUG! WHY R U NOT INFORMING PEOPLE OF THE CHOICE? ,
73081,"[context] Remdesivir shouldn't be used on hospitalized Covid-19 patients, WHO advises  "," @IngrahamAngle HCQ, Ivermectin, Remdesivir-have impressive results if prescribed within the first 72 hours of symptoms. So they send people home that have covid without treatment then when the 1% show up at the hospital 7 days later they declare that there is no treatment. Nice. ",
34084,"[context] 1/5 FDA authorizes the first coronavirus vaccine, a rare moment of hope in the deadly pandemic  [context] 3/5 FDA says it will work ""rapidly"" to issue emergency use authorization for Pfizer's COVID-19 vaccine  ", 2/5 U.S. health officials say authorization is imminent for Pfizer coronavirus vaccine An independent FDA panel on Thursday recommended use in people aged 16 and older. ,
314746,"[context] Moderna says its coronavirus vaccine appears to be 94.5% effective, according to preliminary data from the company's still ongoing study. A week ago, competitor Pfizer Inc. said its own COVID-19 vaccine appeared similarly effective. | @AP  ", Thank you Science. 👏🏼 we're getting there. ,
360116,"[context] @LissaKJohnson @TrevorFitzgibb1 Medical establishment is pressuring doctors to NOT prescribe known treatments like hydroxychloroquine, etc. So much for their oath ""Do no harm"". If they admit there are treatments, they can't push thru dangerous vaccines using Emergency Use Authorization.  ", Where is your evidence for significant #C19vaccine risk compared with #LongCovid #C19disease or #C19Death? Costly but not dangerous imo. #Ivrrmectin with vaccination is synergistic in reducing public health risks & has extremely well documented mechanisms at molecular level. ," [context] @match_joe Perhaps if the establishment allowed doctors to properly treat patients, you wouldn't see much #LongCovid #C19disease or #C19Death. They KNOW hydroxychloroquine, ivermectin, budesonide, etc are very effective in treating COVID. "
50730,"[context] @salop888 @maria_mcgivern @Questio89154857 @kassiekitson @CassieP54800776 Not peer-reviewed, since Research Square is a preprint server. Financial conflicts of interest not disclosed.  ", @ByronHsu2 @salop888 @Questio89154857 @kassiekitson @CassieP54800776 Note: Ivermectin is on the World Health Organization list of essential medicines. They can make it for around 3 cents a tablet. No one is making money off ivermectin. 😊 ," [context] @maria_mcgivern @salop888 @Questio89154857 @kassiekitson @CassieP54800776 Ivermectin is not FDA approved for COVID-19. Randomized double-blinded placebo-controlled trials show mixed results. Dexamethasone is cheap like Ivermectin, yet this steroid is effective for severe cases of COVID-19. Efficacy and safety of corticosteroids "
96953,[context] Trump to blow off CDC recommendations and issue his own guidelines for reopening schools: report  ," @RawStory Hmmm... coming from a guy who had someone else take the SAT for him, suggest to drink bleach to kill covid, recommend unproven drugs that has killed people and lastly a guy responsible for 130k+ deaths in the US. What could go wrong? #TrumpIsNotADr, #TrumpIsAMoron. ",
76074,"[context] @comments_007 Show me proven antiviral studies from reliable sources, preferrably veterinary.  ", @JnxOuaquaga Ivermectin has been used on both humans and animals for >30 years. 3.7 billion doses around the world. IVM Antiviral Properties ," [context] @JnxOuaquaga To see studies search Google for 'NIH ivermectin antiviral'. These well respected, board certified ICU docs sought a COVID-19 protocol using existing, known drugs. They found Ivermectin. "
42966,[context] @dvillella @realDonaldTrump Your favorite president (which is a valid opinion) had quite a few people died on his watch and did nothing about it. So blaming trumo for those deaths is a mute point its not a presidents falft if someone dies unless they have direct Control the situation.  , @Allsomekid3000 @dvillella @realDonaldTrump he told Americans to inject BLEACH to stop the coronavirus. He's an idiot ,
332372,"[context] Pfizer, Moderna, Johnson & Johnson have told investors they will hike prices on vaccines soon and cash in as covid vaccines may be required annually. J&J explained they will wait for the pandemic ""to end"" but they reserve the right to make the declaration.  ", This country is a train wreck ,
103676,"[context] I read it and it is absolutely fantastic!!! Get yourself a copy, today - you'll learn SO MUCH. It's genuinely brilliant. #BigFan  "," @SmartSpeakersIE Instead of waiting on vaccines or proof of their efficacy & safety, cardiologist Dr. PeterMcCullough is using repurposed drugs such as IVERMECTIN to cure COVID19. A ""must see"" for anyone who wants an end to the pandemic & lockdowns. TREAT THE PATIENT. ",
74917,," @JamieMacD75 @robbysoave That's a China study. Try this one. ""Despite its small sample size our survey shows that hydroxychloroquine treatment is significantly associated with viral load reduction/disappearance in COVID-19 patients and its effect is reinforced by azithromycin."" ",
96201,[context] Johns Hopkins expert says COVID-19 pandemic could end by April  , @RCamposDuffy COVID-19 could be 'eliminated' in 60 days IF every American takes Ivermectin as a treatment or preventative measure. ,
99681,[context] @OscarsWild1 @IngersolRobert @BadgersNo @CymaticWave @JoeTheAtheist @insane_voice @DonWils13730132 @SimonMaxfield8 @TheDisproof @JsharkJill @maya_phd @Jamz129 @swcrisis @KCTaz @Gladfly1 @AtomsksSanakan @baletown_crawl @leonardjcohen @Kenneth72712993 @FrankWi74044551 @fknsavages27 @eloarefab @PolAnimalAus @GillesnFio @ncdave4life @Tangomitteckel @EthonRaptor @MATTP1949 @ClimatePoet @HVACPerformance @heisenburgal2o3 @DawnTJ90 @Achilles_1985 @ROosten @Tokyo_Tom @stevethib @Schtickery @horrdorr @Albert_Redstone @WadeKendall4 @NikolovScience @tracemetalclean @PierreTherrie14 @foresaken1 @Vieux_Rhone @dvibrationz @pinangodan @AOECOIN @FactFascist @Bananenrijperij Have you even watched them?  ," @RuleByLogic @OscarsWild1 @IngersolRobert @BadgersNo @CymaticWave @JoeTheAtheist @insane_voice @DonWils13730132 @SimonMaxfield8 @TheDisproof @JsharkJill @maya_phd @Jamz129 @swcrisis @KCTaz @Gladfly1 @AtomsksSanakan @baletown_crawl @leonardjcohen @Kenneth72712993 @FrankWi74044551 @fknsavages27 @eloarefab @PolAnimalAus @GillesnFio @Tangomitteckel @EthonRaptor @MATTP1949 @ClimatePoet @HVACPerformance @heisenburgal2o3 @DawnTJ90 @Achilles_1985 @ROosten @Tokyo_Tom @stevethib @Schtickery @horrdorr @Albert_Redstone @WadeKendall4 @NikolovScience @tracemetalclean @PierreTherrie14 @foresaken1 @Vieux_Rhone @dvibrationz @pinangodan @AOECOIN @FactFascist @Bananenrijperij Potholer? TRY to be serious! Potholer's videos are a hopelessly confused mess. He even thinks (or pretends) that ""hide the decline"" means hiding a decline in temperatures! I'm not kidding. I commented here: Here's the real story: "," [context] @RuleByLogic @OscarsWild1 @IngersolRobert @BadgersNo @CymaticWave @JoeTheAtheist @insane_voice @DonWils13730132 @SimonMaxfield8 @TheDisproof @JsharkJill @maya_phd @Jamz129 @swcrisis @KCTaz @Gladfly1 @AtomsksSanakan @baletown_crawl @leonardjcohen @Kenneth72712993 @FrankWi74044551 @fknsavages27 @eloarefab @PolAnimalAus @GillesnFio @Tangomitteckel @EthonRaptor @MATTP1949 @ClimatePoet @HVACPerformance @heisenburgal2o3 @DawnTJ90 @Achilles_1985 @ROosten @Tokyo_Tom @stevethib @Schtickery @horrdorr @Albert_Redstone @WadeKendall4 @NikolovScience @tracemetalclean @PierreTherrie14 @foresaken1 @Vieux_Rhone @dvibrationz @pinangodan @AOECOIN @FactFascist @Bananenrijperij If you want to excuse the scientific malpractice exposed by Climategate, you need to first understand it. You can start with these videos: "
232854,"[context] Yet somehow many ,most people think this is reasonable and would kill you if you don't wear a mask or social distance.  ", I frequent grocery stores and some people would recoil in shock if I get too close to them. Insanity. ," [context] ""too close"" like 3 feet away ,not too close like 6 inches away. "
331468,"[context] Check out this video on TIDAL: ""Down Across The Delaware"" by James McMurtry  ", They're claiming immunity for a year it's a bitch to try and store it ," [context] Check out this video on TIDAL: ""Bad Trick"" by Ray Wylie Hubbard, Joe Walsh, Ringo Starr, Chris Robinson, Don Was "
6233,"[context] In response to a question from ultra-sycophantic OAN, Trump refuses to close the door to Michael Flynn returning to the administration  "," ""Nobody except one country can be held accountable for what happened. Nobody is blaming anybody here."" -- Trump blames China for the coronavirus but then in the next breath claims he's not blaming anyone "," [context] Trump on Walmart: ""They were doing yeoman's works, including getting us millions of really very, very protective outfits ... millions of outfits. And those are high-quality -- I've seen 'em. That's what we need."" "
221276,"[context] VACCINES can work! Another #COVID19 phase 3 vaccine trial reports awesome results. This time, an estimated 94% efficacy 95 COVID19 detected: only 5! in the vaccine group and 90 in the placebo But like Pfizer results - need to take w caution... WHY? 1/  "," Great thread. I'd add that the fraction of neutralizing antibodies generated by Pfizer/Moderna vaccines is exceedingly small -- so whether those persists, or lead to memory B-cells, remains to be seen. ",
115727,"[context] Isn't this a remarkable  some might say brazen  re-writing of what actually happened? The first ""protective ring"" was ""advice"" in February which said (twice) care homes had nothing to worry about. Then old folks were decanted from hospitals to homes without testing ...  ", @afneil There are SO MANY testimonies like this that testify to the efficacy of CQ treatment! Why are these stories not headline news?? Why does our media not investigate???? Nursing Home in Ohio had 30 COVID cases. Everyone was put on HCQ Nobody died! ,
134228,, @jairbolsonaro tem razao @luislacombereal PREVENTING COVID-19: Dr. Pierre Kory Pushes for Approval of Ivermectin T... via @YouTube ,
241669,"[context] It's all fun and games when it's QAnon dweebs chugging MMS and sovereign citizens turning themselves blue with colloidal silver, but it's worth remembering who gets experimented on and who gets the luxury of informed consent when it comes to institutional experimentation.  "," If Trump decides that bleach cures coronavirus or something, it's not going to be affluent, white conservatives who get secret bleach injections at free clinics. ",
304587,," Shocker! Let's face it, vaccine passports are coming They're gonna push this on federal/state workers/properties They're gonna push this on every type of public transportation They're gonna push for employers to require this They will eventually push to vaccine children "," [context] It is up to us citizens to refuse using biometric / electronic #vaccine ""passports"". The yellow booklet is fine. We need to fight in court against #Covid19 #Coronavirus #SARSCoV2 vaccination mandates before 5 to 8 years are over and vax is proven safe. Then we can re-evaluate. "
203231,," Doc Tiny Hands has determined that Waivers protect against ""hoaxes"". Tip: Don't miss the giveaways! Water bottle filled with bleach. ""I Don't Care, Do You?"" t-shirts & bibs. 2020 Magahats: ""Make Rebels Yell Again"", ""Better Red Than Dead!"", or ""Better White Than Right?"" ",
77564,"[context] Well done, Mr. President.  ", @JoyAnnReid I understand that Trump is an embarrassment & he should have NEVER suggested that injecting/ingesting disinfectant could prevent contracting COVID 19 BUT WHO ARE THESE PEOPLE OUT HERE DRINKING BLEACH !!! What is wrong w/ them ??? These people have serious issues pre-dating Trump ,
134405,[context] @KristenMeghan @kayleighmcenany They are making people sick  , @jamie_reinhold @KristenMeghan @kayleighmcenany Who? Would you rather die from coronavirus? Your misinformation is literally KILLING PEOPLE. ," [context] @ProgressWeekly @jamie_reinhold @KristenMeghan @kayleighmcenany What's killing people are the politicians who are ignoring actual cures. #CrimesAgainstHumanity ""Dr. Kory testified that Ivermectin is effectively a ""miracle drug"" against COVID-19..."" "
